Pressure_In,Pressure_Out,Flow_Rate,Temperature,Timestamp,Pressure_Drop,Flow_Pressure_Ratio,Hour,Day,Leak
72.9907446860386,73.68554585395866,102.07603351400626,30.63110134062266,2025-01-06 03:00:00,-0.6948011679200619,1.3984789437110858,3,6,0
82.93428546900135,75.11232946406024,103.07676653401114,34.591003693063236,2025-01-06 04:00:00,7.821956004941114,1.242872637322138,4,6,0
90.95227812904989,77.73559557587605,89.04480611154437,27.66571564250186,2025-01-06 05:00:00,13.21668255317384,0.9790276632205334,5,6,0
75.04731837434656,54.09593592345577,61.192459103972695,33.515430429821535,2025-01-06 06:00:00,5.95138245089079,1.215132651346254,6,6,1
77.16851135198614,80.57160847334436,117.98725018351311,34.49429290046335,2025-01-06 07:00:00,-3.403097121358215,1.5289556948401524,7,6,0
80.4982568254382,78.57690657720622,92.64798965236753,27.55153503291587,2025-01-06 08:00:00,1.9213502482319882,1.1509314834476647,8,6,0
77.48262172941901,78.59092862853967,116.56208252057296,25.634836184728343,2025-01-06 09:00:00,-1.108306899120663,1.5043640093127613,9,6,0
72.24668284466934,77.19237869404864,97.56938801119134,30.905882700515296,2025-01-06 10:00:00,-4.945695849379305,1.350503174186338,10,6,0
80.34281487403014,75.09808328846995,100.02287936143505,28.357777431699382,2025-01-06 11:00:00,5.244731585560189,1.244950989939193,11,6,0
74.68848143136948,78.3643061798341,110.7036516022993,35.605809657489004,2025-01-06 12:00:00,-3.6758247484646205,1.482204948590022,12,6,0
82.36796215317591,77.95907066870689,112.71892421938657,30.104422621499495,2025-01-06 13:00:00,4.408891484469024,1.3684800204837917,13,6,0
75.40287882883098,73.22979644529488,98.89187439720912,27.593401775894463,2025-01-06 14:00:00,2.173082383536098,1.3115130724195398,14,6,0
87.7496720250877,72.13199113551549,96.11756946478461,26.558521466964866,2025-01-06 15:00:00,15.617680889572213,1.095360886177394,15,6,0
76.08373353831881,75.50928147630994,99.44079551477788,33.26971487727249,2025-01-06 16:00:00,0.5744520620088736,1.3069913609691868,16,6,0
78.38969241897162,82.74510075747594,103.37957528232118,28.28644807774744,2025-01-06 17:00:00,-4.3554083385043185,1.3187902504054103,17,6,0
84.06758608684835,68.80446462173049,108.91303686869756,30.131486398381284,2025-01-06 18:00:00,15.263121465117862,1.2955412303711162,18,6,0
73.84567841783023,67.6623736712378,100.04229858994151,32.86740823533744,2025-01-06 19:00:00,6.183304746592427,1.354747998608759,19,6,0
81.13729967302065,75.82380420618259,106.18886298023153,28.54722494420751,2025-01-06 20:00:00,5.313495466838063,1.3087550401679253,20,6,0
86.53571377141213,75.25443850928009,116.3835973227094,29.86221351377952,2025-01-06 21:00:00,11.281275262132041,1.344919673060593,21,6,0
71.96258382719387,75.86670832185204,103.81309612264785,29.95029477053244,2025-01-06 22:00:00,-3.904124494658177,1.442598030470353,22,6,0
80.92316929266153,76.2197659895425,103.11652856004778,32.04997353454827,2025-01-06 23:00:00,4.703403303119032,1.2742520679658818,23,6,0
81.29941397124212,73.88398872682598,84.81089174909933,31.77223300653098,2025-01-07 00:00:00,7.4154252444161415,1.0431917916060427,0,7,0
83.90911435888655,82.44931719301042,73.69269863170936,29.339658806235516,2025-01-07 01:00:00,1.4597971658761395,0.8782441622977656,1,7,0
73.81524644560959,66.99548010761742,103.88375729230168,30.190947184489552,2025-01-07 02:00:00,6.819766337992164,1.4073480509933325,2,7,0
73.39771693457863,70.85751487609878,99.05175768719128,28.884662965429534,2025-01-07 03:00:00,2.5402020584798493,1.3495207797848943,3,7,0
82.60970782808448,74.48372619925476,94.85217325085259,25.567162779241666,2025-01-07 04:00:00,8.12598162882972,1.1481963108534683,4,7,0
81.48492336616593,66.78405594422917,102.43530204186345,30.772802572194387,2025-01-07 05:00:00,14.700867421936763,1.257107268917477,5,7,0
81.25246425172938,74.12072797783965,99.39596270803092,35.6765752824992,2025-01-07 06:00:00,7.131736273889729,1.2232976733741172,6,7,0
81.73224104748488,83.3073508286401,111.27780250633899,27.34884257792681,2025-01-07 07:00:00,-1.57510978115522,1.3614919579504632,7,7,0
76.59987639210755,75.10443244147982,100.86110868258977,27.68091087119189,2025-01-07 08:00:00,1.495443950627731,1.3167266093097232,8,7,0
81.16126848580502,76.15350452859342,92.53076714929833,27.387816685068778,2025-01-07 09:00:00,5.007763957211608,1.1400851351236638,9,7,0
81.46536236649341,68.6991761741371,109.90166238959289,32.17377533616937,2025-01-07 10:00:00,12.766186192356315,1.3490598422010684,10,7,0
76.42824290986816,71.91819295980261,97.82868925053798,31.34545636258932,2025-01-07 11:00:00,4.51004995006555,1.2800068760685575,11,7,0
89.32887255572378,73.12401809838032,105.26536683672308,29.52438692275063,2025-01-07 12:00:00,16.20485445734346,1.1784023691448064,12,7,0
82.36916460455893,73.41142451621883,95.225892938072,27.245942815083104,2025-01-07 13:00:00,8.957740088340103,1.1560865262428097,13,7,0
74.04348251398676,81.40821897501884,93.50173114502563,30.27713037491977,2025-01-07 14:00:00,-7.364736461032081,1.2627947165966438,14,7,0
83.28276804316914,77.78845530362562,100.84168230185696,25.306133617992586,2025-01-07 15:00:00,5.494312739543517,1.210834756851966,15,7,0
75.1265916488634,69.44271021531483,100.12828643543685,30.43027970057248,2025-01-07 16:00:00,5.683881433548564,1.3327940335093236,16,7,0
83.93542301871226,76.23252389216002,104.79827035366833,32.6145731582638,2025-01-07 17:00:00,7.702899126552239,1.2485581664933447,17,7,0
85.79297789503703,77.49110874248393,97.31354246690258,26.246402590098967,2025-01-07 18:00:00,8.301869152553095,1.1342831722559925,18,7,0
75.89658840824144,65.70074519260633,51.63640216229602,25.402445169511008,2025-01-07 19:00:00,-4.804156784364892,1.0756266272064086,19,7,1
84.8168806462216,82.90270343284186,95.67226116411611,34.73831367508458,2025-01-07 20:00:00,1.9141772133797446,1.1279859522694975,20,7,0
82.06390463468249,69.92452904086066,107.93818467143815,28.164721081486245,2025-01-07 21:00:00,12.139375593821825,1.3152941235126074,21,7,0
84.11030079997245,70.94571244394831,97.02623920756893,33.40784353783147,2025-01-07 22:00:00,13.16458835602414,1.1535593946182483,22,7,0
89.48396491326974,68.71211070542692,97.53616597485453,29.538007004406506,2025-01-07 23:00:00,20.77185420784282,1.0899847270909588,23,7,0
78.77305941998564,73.82990070446509,109.86376505905938,29.514135549176018,2025-01-08 00:00:00,4.943158715520553,1.394686862756495,0,8,0
76.23131917821256,77.33179187223168,92.88026772741077,31.315238098489935,2025-01-08 01:00:00,-1.1004726940191176,1.218400213254534,1,8,0
75.55242785187238,79.9366725829455,84.57196781757101,27.348003429760677,2025-01-08 02:00:00,-4.3842447310731245,1.1193810580061263,2,8,0
75.92094857517282,74.62024488178739,98.39368880474505,30.397491430486937,2025-01-08 03:00:00,1.3007036933854295,1.296001666092255,3,8,0
79.61449145292949,73.40076238372578,95.15826048751263,28.85553175552772,2025-01-08 04:00:00,6.213729069203708,1.1952377864700074,4,8,0
81.70575987408321,75.7587899612437,90.33753680246745,26.038519669784904,2025-01-08 05:00:00,5.946969912839506,1.105644521086903,5,8,0
81.38345399665009,70.82428549184988,98.24621544101309,31.012446224179197,2025-01-08 06:00:00,10.559168504800212,1.2072012005418828,6,8,0
84.13591624518011,85.44769360847387,104.91505647246784,29.210076579366252,2025-01-08 07:00:00,-1.311777363293757,1.2469709570527026,7,8,0
80.06500945938953,66.96169486440971,99.90711438432184,29.528925514665875,2025-01-08 08:00:00,13.103314594979821,1.2478247686556374,8,8,0
87.26767038578659,75.92370289447862,103.06981072686237,26.369517169757525,2025-01-08 09:00:00,11.343967491307964,1.1810765482847587,9,8,0
78.67671583381022,85.1180310961482,118.13407698515422,34.77420110328841,2025-01-08 10:00:00,-6.44131526233798,1.5015123689144134,10,8,0
93.6008458329481,75.03399922279999,96.57121138442436,32.63014255915835,2025-01-08 11:00:00,18.566846610148104,1.0317342776948273,11,8,0
83.12833673882503,74.04980482499253,102.7834863464467,32.89246765251593,2025-01-08 12:00:00,9.078531913832492,1.2364432877436469,12,8,0
75.71421221791859,73.21277288594787,94.90786637400865,29.083665892674954,2025-01-08 13:00:00,2.5014393319707153,1.253501173146142,13,8,0
74.64553750969444,74.09804159118796,91.53640280113027,24.81245133148974,2025-01-08 14:00:00,0.5474959185064705,1.2262808145287187,14,8,0
82.41236207621593,81.86424237338265,94.1509234658223,35.858752147468536,2025-01-08 15:00:00,0.5481197028332758,1.14243676154292,15,8,0
78.88268607337075,63.940690443352466,95.21241428478311,29.816707475982394,2025-01-08 16:00:00,14.941995630018283,1.2070126786262945,16,8,0
83.57000247046047,82.66716850648163,103.59475797547125,27.753600611939838,2025-01-08 17:00:00,0.9028339639788356,1.2396163996276648,17,8,0
82.36618812286773,67.88021423774927,123.49075786700757,31.250404723449343,2025-01-08 18:00:00,14.485973885118455,1.4992892798426036,18,8,0
79.63585543671563,73.66673835382792,92.83956563724159,33.50136236400989,2025-01-08 19:00:00,5.969117082887706,1.1658009256020274,19,8,0
75.76603140965797,72.85377789850669,95.83374694384537,29.9308483317436,2025-01-08 20:00:00,2.9122535111512775,1.2648641153849347,20,8,0
72.42576387657067,77.9427663488536,99.36876986888751,33.835725503818125,2025-01-08 21:00:00,-5.517002472282925,1.3720083963235739,21,8,0
77.76742523966489,67.00937824058126,103.95798848709747,33.248999815550604,2025-01-08 22:00:00,10.758046999083632,1.3367804681576307,22,8,0
84.28199397161737,77.31086333040972,102.63550811954785,26.770856437793825,2025-01-08 23:00:00,6.971130641207651,1.2177630251187568,23,8,0
81.07046872065102,85.12154811643427,112.84095793948117,27.97862968302157,2025-01-09 00:00:00,-4.051079395783248,1.391887154488176,0,9,0
73.77130610644006,68.18412997703595,75.73607929464792,32.8726114898393,2025-01-09 01:00:00,5.587176129404114,1.0266331589553455,1,9,0
80.86590462925591,75.94853083805198,76.13070129804328,21.862162308568685,2025-01-09 02:00:00,4.917373791203929,0.941443643432192,2,9,0
81.92658689864419,71.69008911101696,95.0412182798985,29.551632920505035,2025-01-09 03:00:00,10.23649778762723,1.1600777022079791,3,9,0
75.58071281899433,77.12943603096518,110.97300187543709,25.707506395125986,2025-01-09 04:00:00,-1.5487232119708523,1.4682712434651162,4,9,0
80.76862552972764,75.09573888707877,84.34351968394404,28.570338595699425,2025-01-09 05:00:00,5.672886642648876,1.0442607966665554,5,9,0
80.29104359223,71.79256545477845,69.92367660306243,29.103539732912388,2025-01-09 06:00:00,8.498478137451542,0.8708775570212365,6,9,0
74.28514851084688,77.43936142435537,105.71179406219208,28.925266866277475,2025-01-09 07:00:00,-3.1542129135084878,1.4230540283057536,7,9,0
81.78893680174141,84.02174054893372,102.43657223702715,28.343216243662173,2025-01-09 08:00:00,-2.232803747192307,1.252450071099902,8,9,0
82.80392263184117,74.0454810413635,89.0979159320057,26.708569051113557,2025-01-09 09:00:00,8.758441590477673,1.0760106808954175,9,9,0
85.41525621587638,78.5987897107409,90.1446039927907,36.87573380045606,2025-01-09 10:00:00,6.81646650513548,1.0553687647002294,10,9,0
